Progress,Finished,ResponseId,position,faculty,familiarity_1,familiarity_2,familiarity_3,familiarity_4,familiarity_12,familiarity_5,familiarity_6,familiarity_7,familiarity_8,familiarity_9,familiarity_10,familiarity_11,familiarity_13,stimulate_1,stimulate_2,stimulate_3,stimulate_4,stimulate_12,stimulate_5,stimulate_6,stimulate_7,stimulate_8,stimulate_9,stimulate_10,stimulate_11,stimulate_13,implement_1,implement_2,implement_3,implement_4,implement_12,implement_5,implement_6,implement_7,implement_8,implement_9,implement_10,implement_11,implement_13,motivation_1,motivation_2,motivation_3,motivation_4,motivation_5,motivation_6,motivation_7,motivation_9,motivation_10,motivation_11,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_6,barriers_7,barriers_8,barriers_9,barriers_10,barriers_11,barriers_12,more_OS_1,more_OS_2,more_OS_3,more_OS_4,more_OS_5,more_OS_6,more_OS_7,practices_other_1,practices_other_2,practices_other_3,practices_other_4,practices_other_12,practices_other_5,practices_other_6,practices_other_7,practices_other_8,practices_other_9,practices_other_10,practices_other_11,practices_other_13,wave,Duration
100,TRUE,R_0STzxEUiTqojoMp,Postdoc,Science,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,NA,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,Open Data,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,It looks good on my CV,NA,NA,Lack of information/knowledge about the what and why of Open Science,Lack of training on how to practice Open Science,NA,NA,NA,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,446
100,TRUE,R_UhaWFCwBkYjSorn,Organisational Professional / Support Staff,Medicine / LUMC,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,2023,334
100,TRUE,R_2UbVOiGumhSMvnr,Full Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3028
100,TRUE,R_1ojSFbEEwtxSa6S,Policy advisor,Administrative / library / central,Open Access,Open Data,FAIR Data,Reproducibility,NA,Open Education,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,NA,NA,FAIR Data,Reproducibility,NA,Open Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,Open Education,NA,Citizen Science,NA,NA,Science Communication,NA,NA,2023,683
100,TRUE,R_1F4YORygOxMhvuI,Assistant Professor,Medicine / LUMC,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,Open Software / code / syntax,NA,Open Peer Review,NA,NA,NA,NA,NA,NA,Open Access,NA,FAIR Data,NA,Open Software / code,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,459
100,TRUE,R_OMYEIiCYGFcZV1D,Associate Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,NA,NA,NA,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,Required by University policy,NA,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,NA,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,265
100,TRUE,R_2YXNEVrJCwZkTtt,Assistant Professor,Science,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,Open Data,NA,NA,Open Software / code,NA,NA,NA,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,Lack of training on how to practice Open Science,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,176
100,TRUE,R_O7G3T11OMeWknst,Full Professor,Science,Open Access,Open Data,FAIR Data,NA,NA,NA,Open Peer Review,NA,Preprints,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Required by funder policy,Required by journal policy,Required by University policy,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,320
100,TRUE,R_31z10L0S7vRkxVQ,Associate Professor,Science,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,Open Education,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,Open Data,NA,NA,NA,Open Education,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,352
100,TRUE,R_TitdQi6RU30GMkp,PhD candidate,Medicine / LUMC,Open Access,Open Data,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,Open Access,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Required by journal policy,NA,NA,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,Lack of training on how to practice Open Science,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,More policies that make Open Science practices required,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,283
100,TRUE,R_3Gqb2hjHJiuHbVR,PhD candidate,Medicine / LUMC,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,NA,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,Open Data,NA,Reproducibility,NA,NA,NA,NA,NA,Preregistration/Registered report,NA,NA,NA,NA,Open Data,NA,Reproducibility,NA,NA,NA,NA,NA,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I experience no barriers in practicing Open Science,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,564
100,TRUE,R_12M5Hs36aOs18rG,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,FAIR Data,Reproducibility,Open Software / code,NA,NA,NA,NA,NA,NA,NA,NA,2023,347
100,TRUE,R_2VkyZXVDMaKVe7v,Teacher,Social and Behavioural Sciences,Open Access,NA,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,NA,Preprints,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,NA,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,Lack of training on how to practice Open Science,NA,NA,NA,NA,Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,More policies that make Open Science practices required,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,367
100,TRUE,R_1g5cCeVNYkKtFkL,Postdoc,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,Preprints,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,Lack of training on how to practice Open Science,NA,NA,NA,NA,Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1340
100,TRUE,R_WxR7kqlvFkSZv1f,Full Professor,Governance and Global Affairs,Open Access,Open Data,FAIR Data,NA,NA,NA,Open Peer Review,Citizen Science,NA,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,NA,NA,NA,Citizen Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,Required by funder policy,Required by journal policy,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,Lack of clarity about ethical issues (e.g. data sharing),Lack of time,NA,NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,205
100,TRUE,R_21aNbrwXIo1iKO0,PhD candidate,Humanities,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,NA,Open Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,"Other, namely",NA,NA,NA,Lack of clarity about ethical issues (e.g. data sharing),Lack of time,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,438
100,TRUE,R_2OZS33ulBcdFxfV,PhD candidate,Science,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,Open Data,NA,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,NA,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,670
100,TRUE,R_2f85YwbRk0TnyaR,Assistant Professor,Science,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,Open Education,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,NA,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,NA,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,16411
100,TRUE,R_2Vm6SE1TdtOoDj5,PhD candidate,Science,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,Open Data,NA,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,Required by funder policy,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1289
100,TRUE,R_2BzC7QhyVgeWoiQ,PhD candidate,Science,Open Access,NA,NA,NA,Open Software / code / syntax,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other, namely",Lack of information/knowledge about the what and why of Open Science,NA,NA,NA,NA,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,259
100,TRUE,R_3QciU1Jkdfl8Xpn,Assistant Professor,Science,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,304
89,FALSE,R_3Iz9cmfOJ7znea5,Organisational Professional / Support Staff,Archaeology,NA,NA,NA,NA,Open Software / code / syntax,NA,NA,Citizen Science,NA,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,Open Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Software / code,NA,NA,Citizen Science,NA,NA,NA,NA,NA,2023,628
100,TRUE,R_1LFGPvGxlorT6qb,PhD candidate,Law,NA,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,Other,NA,NA,Required by University policy,NA,NA,NA,NA,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,NA,NA,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,314
100,TRUE,R_2To4OD1h9kOFMLe,Assistant Professor,Science,Open Access,Open Data,NA,NA,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,Open Software / code / syntax,NA,NA,NA,NA,Preregistration/Registered report,NA,NA,NA,Open Access,NA,NA,NA,Open Software / code,NA,NA,NA,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,143
100,TRUE,R_1NwzLqMZAaUJp13,Assistant Professor,Humanities,Open Access,NA,NA,Reproducibility,NA,NA,NA,Citizen Science,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Citizen Science,Preprints,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,Required by funder policy,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,Lack of training on how to practice Open Science,NA,Lack of clarity about ethical issues (e.g. data sharing),NA,NA,Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,380
100,TRUE,R_1eL8Dlc7G2p2iz4,Organisational Professional / Support Staff,Social and Behavioural Sciences,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,254
100,TRUE,R_216sbuAGvqFGLlF,PhD candidate,Science,Open Access,NA,FAIR Data,Reproducibility,Open Software / code / syntax,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,NA,FAIR Data,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,110
100,TRUE,R_3RseBoJ1KrYQEBY,Teacher,Science,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,NA,Open Data,NA,NA,NA,Open Education,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,Open Education,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I experience no barriers in practicing Open Science,NA,NA,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,749
100,TRUE,R_1gBmGmFIlOF21hp,Assistant Professor,Science,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,Open Data,FAIR Data,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAIR Data,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,Required by funder policy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,325
100,TRUE,R_3oN6rwpMAUjxMIa,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,FAIR Data,NA,NA,Open Education,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,FAIR Data,NA,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,NA,Preprint,NA,NA,NA,NA,2023,686
100,TRUE,R_89dO9wEeYdLEFQR,Postdoc,Science,Open Access,NA,NA,NA,Open Software / code / syntax,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Required by funder policy,NA,NA,It increases the impact of my research,NA,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,225
100,TRUE,R_D8DTn0AhrGLahLX,Teacher,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar with any,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I'm not practicing Open Science (yet),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,More incentives that reward Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,140
100,TRUE,R_26i2WJKTqeOGQPH,Full Professor,Science,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,Required by funder policy,NA,NA,NA,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,261
